id,smoker_pred,smoker_prob
211085,0,0.0053329486
211086,1,0.5900726
211087,0,0.12626426
211088,0,0.32875213
211089,0,0.036629934
211090,0,0.009480884
211091,0,0.19332787
211092,1,0.7920073
211093,1,0.56217545
211094,1,0.70143706
211095,1,0.71727824
211096,1,0.55718595
211097,0,0.41139138
211098,1,0.6005388
211099,0,0.04560319
211100,0,0.037880424
211101,0,0.369894
211102,0,0.35584384
211103,1,0.6143557
211104,0,0.22457659
211105,1,0.73181456
211106,0,0.017428556
211107,1,0.5586923
211108,1,0.83124727
211109,1,0.6575596
211110,1,0.7278545
211111,0,0.49248764
211112,1,0.8310322
211113,0,0.026237795
211114,1,0.7061957
211115,0,0.18552762
211116,0,0.004088419
211117,0,0.20974126
211118,0,0.016419457
211119,1,0.6244257
211120,1,0.8658942
211121,0,0.3453563
211122,1,0.76958925
211123,1,0.65041447
211124,1,0.5661311
211125,1,0.77879894
211126,1,0.78352016
211127,1,0.6331002
211128,1,0.731776
211129,0,0.019378787
211130,0,0.4378162
211131,0,0.4898838
211132,0,0.42999917
211133,0,0.40636972
211134,1,0.9000853
211135,1,0.80252355
211136,0,0.0077810334
211137,0,0.48312414
211138,0,0.44933185
211139,0,0.29456773
211140,1,0.55571973
211141,0,0.1715938
211142,0,0.012155761
211143,1,0.51856256
211144,1,0.53728557
211145,0,0.40686834
211146,0,0.012055937
211147,0,0.16812143
211148,0,0.37718296
211149,0,0.23787786
211150,0,0.05113868
211151,0,0.06120406
211152,1,0.52770734
211153,1,0.67881215
211154,1,0.7310194
211155,0,0.0008354763
211156,0,0.36780292
211157,1,0.7419138
211158,1,0.657241
211159,0,0.011848452
211160,1,0.5893786
211161,1,0.7332331
211162,1,0.5204702
211163,0,0.45988122
211164,0,0.05028113
211165,0,0.155925
211166,0,0.096568346
211167,1,0.72265774
211168,0,0.18312737
211169,0,0.39499342
211170,0,0.011587161
211171,1,0.59387285
211172,0,0.32282567
211173,1,0.73463315
211174,0,0.30593014
211175,1,0.69530046
211176,1,0.7530029
211177,0,0.041148532
211178,1,0.5750063
211179,0,0.0092923585
211180,1,0.7212951
211181,1,0.6035894
211182,1,0.6948989
211183,0,0.007345024
211184,1,0.7455437
211185,1,0.84883857
211186,1,0.59550333
211187,1,0.8253371
211188,0,0.073420525
211189,1,0.86393833
211190,1,0.70852715
211191,1,0.53076726
211192,1,0.71344024
211193,1,0.7559088
211194,0,0.08334644
211195,0,0.44423258
211196,1,0.8787261
211197,0,0.3568394
211198,1,0.6557908
211199,0,0.0028120766
211200,0,0.03132828
211201,0,0.012411324
211202,0,0.0130214095
211203,1,0.8403429
211204,1,0.6343526
211205,1,0.8449045
211206,1,0.7788882
211207,0,0.022885773
211208,1,0.7078447
211209,0,0.12518264
211210,0,0.4027224
211211,1,0.5248385
211212,0,0.02027487
211213,1,0.7395407
211214,1,0.53868884
211215,1,0.79611325
211216,1,0.54395515
211217,1,0.6612072
211218,1,0.5491339
211219,0,0.4374382
211220,1,0.86797154
211221,1,0.7047219
211222,1,0.89621323
211223,0,0.0074320515
211224,1,0.6320888
211225,1,0.54415697
211226,0,0.3422408
211227,0,0.0961465
211228,0,0.002762305
211229,1,0.89211667
211230,1,0.8591468
211231,0,0.11006378
211232,0,0.006119561
211233,1,0.611616
211234,0,0.051836174
211235,0,0.46831888
211236,1,0.7774206
211237,1,0.656291
211238,1,0.6059566
211239,0,0.34652773
211240,1,0.57908934
211241,0,0.010256242
211242,1,0.81279695
211243,0,0.42421538
211244,1,0.8774275
211245,0,0.07711902
211246,0,0.19097534
211247,1,0.7806879
211248,0,0.27898642
211249,1,0.88253915
211250,1,0.77278405
211251,0,0.2560235
211252,0,0.014571284
211253,0,0.25155103
211254,0,0.47482747
211255,1,0.5446755
211256,0,0.27932015
211257,0,0.28897256
211258,1,0.51687723
211259,0,0.33760008
211260,0,0.03352278
211261,1,0.8027558
211262,1,0.7837
211263,0,0.01517901
211264,0,0.008727189
211265,1,0.5321003
211266,0,0.0077968724
211267,1,0.8661429
211268,1,0.7842404
211269,1,0.68872017
211270,0,0.4617875
211271,1,0.6131452
211272,0,0.42949155
211273,1,0.7753357
211274,0,0.44010457
211275,0,0.078005075
211276,0,0.0023521506
211277,1,0.55709666
211278,0,0.32461324
211279,0,0.06765594
211280,0,0.42780828
211281,0,0.0035533379
211282,0,0.4696479
211283,1,0.85864234
211284,1,0.604085
211285,1,0.6392151
211286,1,0.54747033
211287,1,0.7819773
211288,1,0.714771
211289,0,0.07681066
211290,0,0.26310733
211291,0,0.07686463
211292,1,0.7234521
211293,1,0.854042
211294,0,0.16457398
211295,1,0.57933664
211296,0,0.007955746
211297,1,0.83192885
211298,1,0.8024187
211299,1,0.5602657
211300,0,0.43513
211301,1,0.7244185
211302,0,0.35552296
211303,0,0.014540978
211304,1,0.6624948
211305,1,0.75756055
211306,1,0.5550429
211307,0,0.4151077
211308,1,0.5122801
211309,1,0.72721446
211310,0,0.00062584726
211311,0,0.24351601
211312,1,0.578641
211313,0,0.48074162
211314,0,0.0072143152
211315,1,0.5488025
211316,0,0.24239376
211317,0,0.48768243
211318,1,0.875801
211319,0,0.32159048
211320,1,0.8605049
211321,0,0.04437322
211322,0,0.121267974
211323,0,0.00934487
211324,1,0.77238566
211325,1,0.754148
211326,0,0.051424958
211327,1,0.64280117
211328,0,0.025793
211329,0,0.14248493
211330,0,0.106565975
211331,1,0.7615063
211332,0,0.1424117
211333,0,0.05623169
211334,0,0.040981848
211335,1,0.60231286
211336,1,0.7539531
211337,1,0.68167293
211338,0,0.32316998
211339,0,0.057140436
211340,0,0.04565036
211341,1,0.7291115
211342,1,0.6530459
211343,0,0.38582194
211344,1,0.71068543
211345,1,0.83072096
211346,0,0.08871346
211347,0,0.116638966
211348,0,0.014466543
211349,1,0.7185672
211350,0,0.2446817
211351,1,0.6481972
211352,1,0.83183587
211353,0,0.13932689
211354,1,0.5244021
211355,0,0.4746939
211356,0,0.37949347
211357,0,0.055034675
211358,0,0.014226023
211359,1,0.6523223
211360,0,0.056133267
211361,1,0.650568
211362,1,0.8300072
211363,0,0.27043593
211364,1,0.56334966
211365,0,0.027587937
211366,1,0.7990227
211367,1,0.7875789
211368,0,0.015010912
211369,0,0.0019687917
211370,0,0.119869106
211371,1,0.7247142
211372,0,0.014700581
211373,1,0.6324221
211374,1,0.74023956
211375,0,0.15475012
211376,1,0.60365266
211377,1,0.72032374
211378,0,0.42020816
211379,1,0.7772324
211380,1,0.5048029
211381,1,0.97531945
211382,1,0.7443644
211383,1,0.77537674
211384,1,0.65660924
211385,0,0.3795173
211386,1,0.65404844
211387,1,0.8515936
211388,0,0.005410712
211389,1,0.63098353
211390,1,0.69291073
211391,1,0.5364108
211392,1,0.65338004
211393,1,0.6505967
211394,0,0.0055986634
211395,0,0.0009062639
211396,1,0.50928795
211397,1,0.6786202
211398,1,0.7285719
211399,1,0.69231826
211400,0,0.2957026
211401,0,0.07428941
211402,0,0.18328401
211403,1,0.60038984
211404,1,0.69005
211405,1,0.8534707
211406,1,0.6983006
211407,1,0.6443731
211408,1,0.7681184
211409,1,0.82953626
211410,1,0.7446756
211411,0,0.13902077
211412,0,0.1597557
211413,1,0.55765337
211414,1,0.88276166
211415,0,0.26563212
211416,1,0.6182478
211417,1,0.73195463
211418,0,0.029520461
211419,0,0.019267462
211420,0,0.3044788
211421,0,0.15299536
211422,1,0.87166226
211423,1,0.75441915
211424,1,0.534295
211425,0,0.33791408
211426,0,0.13362136
211427,1,0.6083934
211428,0,0.0062899143
211429,0,0.14518964
211430,0,0.017047953
211431,0,0.026723392
211432,0,0.45110232
211433,1,0.6150428
211434,1,0.72462827
211435,0,0.117467046
211436,1,0.6153457
211437,0,0.44688126
211438,0,0.099802054
211439,0,0.014447317
211440,1,0.55808437
211441,0,0.0050008916
211442,0,0.36622432
211443,0,0.0967659
211444,0,0.4433922
211445,0,0.0536982
211446,1,0.83255166
211447,1,0.6611784
211448,1,0.6137873
211449,0,0.019178752
211450,0,0.0045329803
211451,1,0.69195604
211452,0,0.48811024
211453,1,0.81014836
211454,0,0.31136337
211455,1,0.5503598
211456,0,0.021279825
211457,0,0.018778943
211458,1,0.64485
211459,0,0.3718569
211460,1,0.81711125
211461,0,0.09400614
211462,0,0.025756096
211463,0,0.44934762
211464,1,0.7310009
211465,1,0.7657535
211466,0,0.36105973
211467,0,0.46646178
211468,0,0.22977172
211469,0,0.10718866
211470,1,0.8107203
211471,1,0.828597
211472,1,0.6148862
211473,0,0.16105641
211474,0,0.18580636
211475,1,0.5361866
211476,1,0.8580118
211477,0,0.0382816
211478,0,0.11053485
211479,0,0.44158685
211480,0,0.0051297415
211481,1,0.5304415
211482,1,0.68062365
211483,1,0.6097435
211484,0,0.42411968
211485,0,0.33310837
211486,0,0.062784865
211487,0,0.4733535
211488,1,0.7757215
211489,1,0.6608943
211490,0,0.0009851055
211491,0,0.028614858
211492,1,0.7907536
211493,1,0.68365675
211494,1,0.81768805
211495,0,0.057610426
211496,0,0.43829548
211497,1,0.71736735
211498,0,0.45442814
211499,1,0.5183055
211500,0,0.4408435
211501,0,0.16191065
211502,1,0.6006268
211503,0,0.031264067
211504,1,0.6845431
211505,0,0.024447149
211506,0,0.2540102
211507,0,0.45108232
211508,1,0.50280994
211509,1,0.7507972
211510,1,0.620921
211511,1,0.6804094
211512,0,0.27065465
211513,1,0.54509914
211514,1,0.6471886
211515,0,0.4284791
211516,1,0.61883897
211517,1,0.5309581
211518,1,0.6444209
211519,0,0.20887683
211520,1,0.5909145
211521,1,0.7986106
211522,0,0.031191114
211523,0,0.04316275
211524,1,0.7507776
211525,0,0.38432223
211526,0,0.021387642
211527,1,0.85139084
211528,1,0.67190945
211529,1,0.78086567
211530,1,0.6572675
211531,0,0.01643899
211532,1,0.7139722
211533,0,0.07560115
211534,0,0.0054077106
211535,1,0.7758013
211536,1,0.66739506
211537,1,0.5588978
211538,1,0.8608218
211539,1,0.59739095
211540,0,0.01969644
211541,0,0.016537
211542,1,0.719707
211543,0,0.37903163
211544,0,0.22729845
211545,1,0.7971391
211546,0,0.46325058
211547,0,0.31387374
211548,0,0.008695994
211549,1,0.6851363
211550,0,0.05926967
211551,1,0.8046792
211552,0,0.018034033
211553,0,0.0054021403
211554,1,0.75066835
211555,1,0.795942
211556,0,0.24709879
211557,1,0.8653832
211558,0,0.04398496
211559,0,0.019075345
211560,0,0.48109555
211561,1,0.83035916
211562,0,0.05065719
211563,0,0.40125647
211564,0,0.0042092255
211565,0,0.093745105
211566,0,0.43491012
211567,0,0.0154553
211568,0,0.298392
211569,0,0.25388682
211570,1,0.58314615
211571,0,0.3996882
211572,0,0.3859241
211573,1,0.5239859
211574,1,0.6028398
211575,1,0.5212551
211576,0,0.04884275
211577,0,0.3695555
211578,0,0.061465617
211579,0,0.16194168
211580,0,0.037249543
211581,0,0.043382548
211582,1,0.5284296
211583,0,0.43818524
211584,0,0.18330772
211585,0,0.3549454
211586,1,0.6290024
211587,1,0.53871405
211588,0,0.09741595
211589,1,0.7231609
211590,1,0.84622043
211591,0,0.010926867
211592,1,0.77047133
211593,1,0.7989073
211594,1,0.6865961
211595,0,0.029745322
211596,1,0.517614
211597,1,0.90333366
211598,1,0.56308126
211599,1,0.9077814
211600,0,0.11450814
211601,1,0.6725526
211602,1,0.86131454
211603,1,0.7345184
211604,1,0.59401983
211605,1,0.6630541
211606,0,0.3432755
211607,0,0.44749337
211608,1,0.62630343
211609,0,0.005106958
211610,0,0.0031481138
211611,0,0.24939738
211612,1,0.53315204
211613,1,0.56665444
211614,1,0.54613745
211615,0,0.062434554
211616,0,0.011783056
211617,1,0.58525854
211618,1,0.60058415
211619,0,0.18468496
211620,1,0.6724187
211621,1,0.52748513
211622,0,0.013879994
211623,1,0.848871
211624,0,0.1212579
211625,1,0.5140172
211626,1,0.617309
211627,0,0.260659
211628,1,0.8872167
211629,1,0.6942399
211630,0,0.0024017037
211631,1,0.6433597
211632,1,0.7132323
211633,0,0.0101657845
211634,0,0.3638566
211635,0,0.013668107
211636,0,0.42327997
211637,1,0.79677075
211638,0,0.11687044
211639,1,0.64728767
211640,1,0.85728693
211641,0,0.016476966
211642,0,0.37869456
211643,1,0.85621166
211644,0,0.43112433
211645,1,0.7162822
211646,1,0.7237045
211647,1,0.7292375
211648,0,0.018582236
211649,1,0.57616526
211650,1,0.6694985
211651,1,0.569352
211652,0,0.062061444
211653,1,0.7233316
211654,1,0.80478954
211655,0,0.4809903
211656,1,0.6219977
211657,0,0.0097535215
211658,0,0.4589816
211659,0,0.013255376
211660,1,0.5671013
211661,1,0.8220679
211662,0,0.42950284
211663,0,0.34657174
211664,0,0.03142644
211665,1,0.662715
211666,1,0.5841234
211667,1,0.7779936
211668,1,0.6688091
211669,1,0.8103244
211670,0,0.04856994
211671,0,0.37126377
211672,0,0.15706319
211673,1,0.8392962
211674,0,0.4415983
211675,0,0.42064533
211676,1,0.75529146
211677,1,0.7610989
211678,0,0.47230124
211679,1,0.74668473
211680,1,0.8871943
211681,1,0.7421324
211682,0,0.18407045
211683,1,0.57916474
211684,0,0.087419234
211685,0,0.07745143
211686,1,0.7535712
211687,1,0.55098724
211688,0,0.23970242
211689,1,0.58033735
211690,0,0.039806627
211691,1,0.7723259
211692,1,0.824977
211693,0,0.15012772
211694,0,0.39648935
211695,1,0.69611293
211696,1,0.75124604
211697,1,0.58732635
211698,0,0.06859572
211699,0,0.008529878
211700,0,0.0042422917
211701,0,0.13524476
211702,1,0.79049176
211703,1,0.5562994
211704,1,0.5327485
211705,1,0.7344558
211706,1,0.7841512
211707,1,0.5458264
211708,0,0.07064919
211709,1,0.7570213
211710,1,0.66662955
211711,1,0.73665637
211712,0,0.30217046
211713,0,0.029452423
211714,1,0.6625071
211715,0,0.49669895
211716,0,0.49513894
211717,0,0.0115163475
211718,1,0.66595787
211719,0,0.024784142
211720,1,0.58599883
211721,0,0.020403583
211722,0,0.0017582689
211723,1,0.6658302
211724,1,0.769897
211725,1,0.86494565
211726,1,0.6271436
211727,0,0.22521181
211728,1,0.762351
211729,0,0.37607577
211730,0,0.087924264
211731,1,0.5206822
211732,1,0.75529325
211733,0,0.36092535
211734,1,0.5809272
211735,1,0.6905445
211736,1,0.6613936
211737,0,0.004929099
211738,0,0.02009172
211739,1,0.9240272
211740,0,0.08495829
211741,1,0.74901426
211742,1,0.7590893
211743,0,0.041593954
211744,0,0.2830079
211745,0,0.45846936
211746,1,0.6668937
211747,0,0.3827503
211748,1,0.5248426
211749,0,0.005564265
211750,1,0.6214694
211751,1,0.58725923
211752,1,0.50446784
211753,1,0.64482325
211754,1,0.8364567
211755,1,0.75446534
211756,0,0.47504765
211757,1,0.88167524
211758,1,0.5943234
211759,1,0.8023912
211760,1,0.8268182
211761,0,0.04532147
211762,0,0.30799636
211763,1,0.5892183
211764,0,0.03177714
211765,1,0.7596926
211766,1,0.69377387
211767,0,0.49834424
211768,0,0.15860058
211769,0,0.34259868
211770,0,0.0009963111
211771,1,0.7181594
211772,0,0.2963267
211773,0,0.0033550858
211774,1,0.6639844
211775,1,0.5659682
211776,1,0.60769796
211777,0,0.32429838
211778,1,0.77655035
211779,0,0.27787974
211780,1,0.7391877
211781,1,0.823169
211782,0,0.09881506
211783,0,0.0014453924
211784,0,0.33825666
211785,0,0.012744282
211786,0,0.008373526
211787,0,0.0577381
211788,1,0.58034533
211789,0,0.45691487
211790,0,0.044159528
211791,1,0.6717582
211792,0,0.03734862
211793,0,0.20861985
211794,0,0.06258177
211795,0,0.0027554005
211796,0,0.07052163
211797,1,0.58875674
211798,0,0.035310492
211799,1,0.6495427
211800,1,0.61423534
211801,0,0.41619924
211802,0,0.17431714
211803,0,0.41081467
211804,1,0.5506385
211805,0,0.045216605
211806,0,0.18861806
211807,0,0.07006832
211808,1,0.50092757
211809,0,0.04139455
211810,0,0.14616531
211811,0,0.014165967
211812,0,0.44925877
211813,1,0.65707785
211814,0,0.26018855
211815,1,0.5024907
211816,0,0.39783916
211817,0,0.11648117
211818,0,0.009967169
211819,1,0.6222827
211820,0,0.07850298
211821,0,0.32265833
211822,0,0.24109727
211823,1,0.65166146
211824,0,0.23425871
211825,1,0.66247344
211826,1,0.7862736
211827,0,0.018727042
211828,1,0.5376205
211829,0,0.11006801
211830,1,0.71466917
211831,1,0.5855054
211832,1,0.7290034
211833,0,0.33960098
211834,0,0.030602297
211835,1,0.63776165
211836,0,0.26396644
211837,0,0.43621823
211838,0,0.025044916
211839,0,0.30254135
211840,1,0.8086534
211841,0,0.28656554
211842,1,0.7816454
211843,0,0.015299299
211844,1,0.71295935
211845,0,0.04670927
211846,1,0.61370003
211847,1,0.5420618
211848,0,0.25057355
211849,1,0.87833476
211850,0,0.44951096
211851,0,0.47194782
211852,0,0.45437652
211853,1,0.7618257
211854,0,0.39085713
211855,0,0.3531759
211856,0,0.021502266
211857,0,0.44823924
211858,1,0.5289774
211859,0,0.0773502
211860,0,0.45693445
211861,1,0.7706034
211862,0,0.45877483
211863,1,0.60843307
211864,0,0.08110939
211865,1,0.511818
211866,0,0.25232312
211867,1,0.64207536
211868,0,0.4561187
211869,0,0.0010511838
211870,1,0.56753093
211871,0,0.004010636
211872,0,0.0015244447
211873,0,0.063537985
211874,0,0.40960476
211875,1,0.74720955
211876,1,0.57121515
211877,1,0.65102094
211878,1,0.86153305
211879,0,0.0032649112
211880,1,0.5791816
211881,1,0.5532764
211882,0,0.022613347
211883,1,0.8060185
211884,1,0.9000826
211885,1,0.67105067
211886,1,0.95588577
211887,1,0.6439349
211888,0,0.2088023
211889,0,0.0063338145
211890,0,0.1665562
211891,1,0.7779447
211892,1,0.73817533
211893,1,0.60895276
211894,0,0.10975135
211895,0,0.17819129
211896,0,0.017020712
211897,0,0.019261362
211898,0,0.010917274
211899,0,0.19988267
211900,1,0.8039022
211901,0,0.24533804
211902,1,0.7516582
211903,1,0.7223104
211904,0,0.0030621034
211905,0,0.41234514
211906,1,0.7693529
211907,1,0.712579
211908,0,0.121972136
211909,1,0.827879
211910,0,0.30393377
211911,0,0.0096397
211912,1,0.82919437
211913,0,0.011400675
211914,1,0.8250703
211915,1,0.6895794
211916,1,0.7053519
211917,1,0.6992543
211918,1,0.7009669
211919,0,0.35026202
211920,0,0.42074442
211921,0,0.037172623
211922,1,0.7799005
211923,1,0.8710179
211924,0,0.046109453
211925,0,0.034412555
211926,0,0.43611056
211927,1,0.6472443
211928,1,0.9412714
211929,0,0.003724399
211930,0,0.0822497
211931,1,0.8642336
211932,0,0.4744095
211933,0,0.041919876
211934,0,0.054525148
211935,1,0.6221243
211936,1,0.79321223
211937,1,0.6261865
211938,1,0.82304347
211939,1,0.7275584
211940,0,0.024217343
211941,1,0.8387052
211942,1,0.653354
211943,0,0.05619527
211944,1,0.7447267
211945,0,0.39298612
211946,1,0.75137985
211947,1,0.7228345
211948,0,0.23834343
211949,0,0.4568926
211950,1,0.77417535
211951,0,0.13914934
211952,0,0.00047116698
211953,0,0.32970148
211954,1,0.5618574
211955,1,0.64155984
211956,1,0.5610153
211957,1,0.57246584
211958,1,0.7353259
211959,1,0.77440584
211960,0,0.0069618435
211961,1,0.8453232
211962,1,0.588587
211963,0,0.011260169
211964,0,0.019299587
211965,1,0.81992096
211966,1,0.80809975
211967,1,0.5076091
211968,0,0.033983212
211969,1,0.62405896
211970,0,0.11683197
211971,0,0.00047797416
211972,0,0.43156996
211973,1,0.93043756
211974,1,0.91386163
211975,1,0.9150174
211976,0,0.01633363
211977,1,0.71071994
211978,0,0.49944976
211979,0,0.058194913
211980,0,0.022019593
211981,0,0.012444859
211982,0,0.27073652
211983,0,0.048916765
211984,1,0.8858398
211985,0,0.26642147
211986,0,0.45244005
211987,0,0.45729455
211988,1,0.6972001
211989,0,0.24176937
211990,0,0.0015736455
211991,1,0.5473901
211992,0,0.008830382
211993,1,0.7783251
211994,0,0.050115623
211995,1,0.66415346
211996,0,0.40775043
211997,1,0.5045742
211998,1,0.620451
211999,1,0.7286678
212000,0,0.012679925
212001,1,0.65744597
212002,0,0.031052584
212003,1,0.72437984
212004,1,0.78702426
212005,0,0.44734764
212006,0,0.49193698
212007,0,0.14660904
212008,0,0.009031428
212009,1,0.52697027
212010,1,0.66784334
212011,1,0.60423785
212012,0,0.41495094
212013,1,0.6071086
212014,0,0.045459777
212015,0,0.42410266
212016,0,0.45809874
212017,1,0.80499226
212018,0,0.009748889
212019,0,0.37745914
212020,0,0.42930952
212021,0,0.018872872
212022,1,0.88471323
212023,0,0.38914275
212024,0,0.020675862
212025,1,0.53448147
212026,1,0.58359826
212027,1,0.7911256
212028,0,0.39898324
212029,0,0.067973085
212030,0,0.47334993
212031,1,0.77723867
212032,1,0.62278277
212033,1,0.6262082
212034,1,0.69844973
212035,0,0.1469186
212036,1,0.6741228
212037,1,0.65729886
212038,1,0.5216724
212039,0,0.13032973
212040,0,0.0037655337
212041,0,0.05545804
212042,1,0.6401428
212043,0,0.48991713
212044,1,0.5511062
212045,1,0.6573266
212046,1,0.9028924
212047,1,0.56241953
212048,1,0.59914875
212049,1,0.81645906
212050,1,0.8888398
212051,0,0.4921431
212052,1,0.7342995
212053,0,0.13461228
212054,0,0.48271495
212055,0,0.012713344
212056,1,0.59053326
212057,0,0.01603697
212058,1,0.8365369
212059,1,0.5891863
212060,0,0.0022645905
212061,0,0.06759152
212062,0,0.43621904
212063,1,0.5499294
212064,0,0.048828967
212065,1,0.61840636
212066,0,0.05617689
212067,0,0.0017855196
212068,1,0.5444167
212069,1,0.8976706
212070,1,0.69245464
212071,0,0.07155387
212072,1,0.69366777
212073,0,0.016000256
212074,0,0.31702438
212075,0,0.1431958
212076,0,0.06627858
212077,1,0.60079557
212078,0,0.11966936
212079,0,0.38640425
212080,1,0.6235585
212081,1,0.8157817
212082,0,0.029086644
212083,1,0.63493735
212084,0,0.048149984
212085,1,0.7334994
212086,1,0.67269135
212087,1,0.5327601
212088,0,0.38243458
212089,1,0.72915137
212090,1,0.707857
212091,1,0.5003135
212092,0,0.016665235
212093,1,0.82696915
212094,1,0.7543326
212095,0,0.016999982
212096,0,0.49697447
212097,0,0.020196231
212098,0,0.30757186
212099,0,0.08477408
212100,0,0.33838207
212101,1,0.7736915
212102,0,0.032984447
212103,0,0.052928396
212104,0,0.046898022
212105,1,0.60978395
212106,1,0.83075404
212107,1,0.70769566
212108,0,0.020238323
212109,1,0.5704567
212110,0,0.061467282
212111,0,0.46065015
212112,1,0.5220436
212113,0,0.012586152
212114,1,0.6172056
212115,0,0.0059391093
212116,0,0.4863057
212117,1,0.8744518
212118,0,0.10500362
212119,0,0.007663655
212120,0,0.0097750705
212121,0,0.13772838
212122,1,0.53966534
212123,0,0.029385332
212124,1,0.56948686
212125,1,0.7576278
212126,0,0.3069662
212127,1,0.6689177
212128,0,0.0018089303
212129,1,0.75795954
212130,0,0.038049255
212131,1,0.71299094
212132,0,0.16882624
212133,0,0.02257473
212134,0,0.33789703
212135,0,0.42050648
212136,0,0.2201983
212137,0,0.004297841
212138,0,0.021149749
212139,1,0.8176259
212140,1,0.7647579
212141,0,0.17868036
212142,0,0.18584791
212143,1,0.61867595
212144,0,0.029474607
212145,0,0.21824123
212146,0,0.28516933
212147,1,0.8071872
212148,0,0.00209223
212149,1,0.61857563
212150,0,0.0064344895
212151,0,0.051924586
212152,0,0.019577527
212153,1,0.71306974
212154,1,0.77287394
212155,1,0.68963873
212156,1,0.55807436
212157,1,0.5182145
212158,0,0.28432405
212159,0,0.19246897
212160,1,0.919527
212161,0,0.16189079
212162,0,0.037187364
212163,0,0.0076830983
212164,1,0.73045933
212165,1,0.76596946
212166,0,0.44789684
212167,0,0.012223554
212168,0,0.036546197
212169,0,0.34344512
212170,0,0.0141325155
212171,0,0.39951035
212172,0,0.00793906
212173,0,0.05434552
212174,0,0.17945443
212175,0,0.4991263
212176,0,0.032898515
212177,0,0.346546
212178,0,0.42263755
212179,0,0.022463745
212180,1,0.7812752
212181,1,0.66778684
212182,0,0.34635445
212183,0,0.41010413
212184,1,0.7202165
212185,0,0.003306361
212186,1,0.7752144
212187,1,0.89374876
212188,0,0.28095517
212189,0,0.0033551669
212190,0,0.09489253
212191,1,0.8651048
212192,0,0.010218387
212193,1,0.5483704
212194,0,0.27713016
212195,1,0.55880487
212196,0,0.4939556
212197,1,0.8561058
212198,1,0.61710125
212199,0,0.32428846
212200,0,0.13701452
212201,1,0.71219033
212202,0,0.040317148
212203,0,0.4963464
212204,0,0.016630732
212205,0,0.49954697
212206,0,0.07023151
212207,1,0.591751
212208,0,0.0034335651
212209,0,0.31403196
212210,0,0.4940133
212211,0,0.4129275
212212,1,0.7791107
212213,1,0.7057612
212214,1,0.7490828
212215,1,0.5540464
212216,1,0.8534061
212217,1,0.5255988
212218,1,0.76966393
212219,1,0.60598296
212220,1,0.77830833
212221,1,0.8766894
212222,0,0.0023703577
212223,0,0.004521069
212224,0,0.21914278
212225,0,0.22021629
212226,1,0.63069785
212227,1,0.9281618
212228,0,0.39202034
212229,1,0.8453903
212230,0,0.010046211
212231,1,0.6400985
212232,0,0.21432358
212233,1,0.7887473
212234,1,0.59584874
212235,1,0.5424268
212236,0,0.3260139
212237,1,0.7356421
212238,0,0.08551523
212239,0,0.058106367
212240,0,0.29948673
212241,0,0.05195714
212242,1,0.60938185
212243,0,0.4167498
212244,1,0.76702213
212245,0,0.32687145
212246,1,0.8097045
212247,1,0.5544034
212248,1,0.8412747
212249,0,0.026590234
212250,1,0.5829049
212251,1,0.8523995
212252,0,0.009575463
212253,0,0.017793544
212254,0,0.046933524
212255,1,0.65102416
212256,1,0.8550528
212257,1,0.5005093
212258,0,0.08796033
212259,1,0.882332
212260,0,0.0124281915
212261,1,0.8190938
212262,1,0.6994581
212263,0,0.30119392
212264,1,0.524502
212265,1,0.5501888
212266,1,0.87200546
212267,1,0.7510834
212268,0,0.09840895
212269,0,0.4645243
212270,1,0.7776706
212271,1,0.77317744
212272,0,0.00995044
212273,1,0.9079012
212274,0,0.07961419
212275,0,0.03646738
212276,1,0.5167275
212277,1,0.6862755
212278,1,0.67326283
212279,1,0.8279851
212280,1,0.86153823
212281,1,0.716624
212282,1,0.530911
212283,0,0.2801907
212284,0,0.49489313
212285,1,0.7770095
212286,0,0.18829425
212287,1,0.5801702
212288,0,0.043972977
212289,0,0.35884044
212290,0,0.22100464
212291,0,0.06195402
212292,1,0.5171015
212293,0,0.11998581
212294,0,0.025606621
212295,1,0.8739809
212296,0,0.023865286
212297,0,0.01165144
212298,1,0.61102945
212299,1,0.7193411
212300,0,0.05031958
212301,0,0.35320973
212302,0,0.03005738
212303,0,0.03611219
212304,1,0.67056465
212305,1,0.86532617
212306,0,0.19834845
212307,0,0.41831225
212308,0,0.15673542
212309,1,0.7231737
212310,1,0.76115894
212311,1,0.90363234
212312,1,0.77588546
212313,0,0.45057988
212314,1,0.67977166
212315,0,0.012028236
212316,0,0.034904893
212317,1,0.7807076
212318,0,0.10920301
212319,0,0.1999184
212320,0,0.10714862
212321,0,0.44614127
212322,0,0.004268911
212323,1,0.75668305
212324,0,0.34390554
212325,1,0.5150494
212326,0,0.1541373
212327,1,0.56075156
212328,0,0.0781033
212329,0,0.081077084
212330,0,0.08219637
212331,1,0.58481205
212332,1,0.7895801
212333,1,0.82070446
212334,1,0.75494134
212335,1,0.53108466
212336,1,0.63339114
212337,0,0.4377356
212338,1,0.6027007
212339,1,0.79166746
212340,1,0.5567471
212341,0,0.48037842
212342,1,0.7231575
212343,1,0.71384084
212344,0,0.059549373
212345,1,0.7054761
212346,0,0.31323025
212347,0,0.013740459
212348,0,0.0336509
212349,1,0.5617967
212350,1,0.582173
212351,0,0.31892022
212352,1,0.6306914
212353,0,0.22301586
212354,0,0.121488184
